feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1335048	Approximate.altitude	1800	-5.58196727784544	0.904790571545446	46	6	1.00193742865012e-06	0.000114087886777847
X1850250	Approximate.altitude	1600	-5.04310400966401	0.819059315020622	46	5	1.03576474553207e-06	0.000114408327554675
X145262	Approximate.altitude	 500	-3.41361145164029	0.556414838533034	46	5	1.10047991152262e-06	0.000118696468574581
X145262	Approximate.altitude	1600	-3.41361145164029	0.556414838533034	46	5	1.10047991152262e-06	0.000118696468574581
X74033	Approximate.altitude	 500	-6.22936859366886	1.02002493352655	46	7	1.18784599876004e-06	0.000121001912407023
X74033	Approximate.altitude	1600	-6.22936859366886	1.02002493352655	46	7	1.18784599876004e-06	0.000121001912407023
X74033	Approximate.altitude	1800	-6.22936859366886	1.02002493352655	46	7	1.18784599876004e-06	0.000121001912407023
X1599	Approximate.altitude	 800	-4.71891356236058	0.772474138735031	46	6	1.18215476237577e-06	0.000121001912407023
X1599	Approximate.altitude	2100	-4.71891356236058	0.77247413873503	46	6	1.18215476237577e-06	0.000121001912407023
X2587854	Approximate.altitude	1000	-3.52090565438725	0.580911110378739	46	5	1.3474991219902e-06	0.000123538719504061
X2587854	Approximate.altitude	1300	-3.52090565438725	0.580911110378739	46	5	1.3474991219902e-06	0.000123538719504061
X2293862	Approximate.altitude	 500	-8.72969856999285	1.44017270107585	46	6	1.3454418055578e-06	0.000123538719504061
X2293862	Approximate.altitude	1000	-8.39636523665952	1.38246525376111	46	6	1.30226829796882e-06	0.000123538719504061
X2293862	Approximate.altitude	1600	-8.72969856999285	1.44017270107585	46	6	1.3454418055578e-06	0.000123538719504061
X215813	Approximate.altitude	1000	-8.45832629247387	1.39373245431297	46	7	1.31892841140289e-06	0.000123538719504061
X215813	Approximate.altitude	1300	-8.45832629247387	1.39373245431297	46	7	1.31892841140289e-06	0.000123538719504061
X1389011	Spec.subspecies	beringei	-5.35755200461808	0.880187968293579	46	5	1.25551749713736e-06	0.000123538719504061
X2587858	Approximate.altitude	 800	-8.0002852572702	1.31904074417023	46	6	1.33199947125277e-06	0.000123538719504061
X2587858	Approximate.altitude	2100	-8.0002852572702	1.31904074417023	46	6	1.33199947125278e-06	0.000123538719504061
X35806	Approximate.altitude	1000	-8.07726969226777	1.34033211453591	46	8	1.48186886789783e-06	0.000130632440200839
X35806	Approximate.altitude	1300	-8.07726969226777	1.34033211453591	46	8	1.48186886789782e-06	0.000130632440200839
X60137	Approximate.altitude	 800	-6.51348516843639	1.08071174144071	46	7	1.47897396187688e-06	0.000130632440200839
X60137	Approximate.altitude	2100	-6.51348516843639	1.08071174144071	46	7	1.47897396187688e-06	0.000130632440200839
X2715211	Approximate.altitude	 600	-6.89025916809295	1.14459964252294	46	5	1.50860320298219e-06	0.000131722611094674
X575	Approximate.altitude	 800	9.3882001840067	1.56810990790388	46	6	1.6508472088745e-06	0.000142782709537372
X28099	Approximate.altitude	1000	-6.13028659685595	1.02810873552782	46	9	1.76458563329215e-06	0.000145745235009211
X28099	Approximate.altitude	1300	-6.13028659685595	1.02810873552782	46	9	1.76458563329214e-06	0.000145745235009211
X1800	Approximate.altitude	1600	-7.491697832262	1.25519299436755	46	10	1.73632644116843e-06	0.000145745235009211
X2210	Approximate.altitude	1800	2.84817353238345	0.476874038795717	46	5	1.7172281514332e-06	0.000145745235009211
X1652495	Approximate.altitude	 600	-6.35039911277335	1.06458108039088	46	7	1.7526124491808e-06	0.000145745235009211
X1968541	Approximate.altitude	 700	-3.87802422655873	0.651395933111652	46	8	1.81012479390058e-06	0.000146860390358235
X2587858	Approximate.altitude	 700	-5.21397154340536	0.875626464400086	46	6	1.80438765469937e-06	0.000146860390358235
X1800	Approximate.altitude	1000	-7.15836449892867	1.20489764885921	46	10	1.8725891720833e-06	0.000150595592365436
X1564506	Approximate.altitude	1300	-7.58446024295069	1.27857625153504	46	6	1.91999643732491e-06	0.000153065455107781
X1652495	Approximate.altitude	1300	-7.77038032418815	1.31131214327552	46	7	1.95355740346947e-06	0.000154398398922484
X2293862	Approximate.altitude	 600	-6.6125925892046	1.12234631624442	46	6	2.14438680946952e-06	0.000168031951018945
X60137	Approximate.altitude	 500	-5.72100391807581	0.972233434349833	46	7	2.18827507311591e-06	0.000170017846358701
X2059875	Approximate.altitude	1600	3.95284392426343	0.672377252587627	46	5	2.22155323261306e-06	0.000171152941484005
X1652495	Approximate.altitude	 500	-8.0092068920675	1.3660494874622	46	7	2.3207003749844e-06	0.000177301508648808
X1652495	Approximate.altitude	 800	-8.87768968915061	1.51846837223482	46	7	2.42899892239545e-06	0.000184041835706789
X2587854	Approximate.altitude	 500	-3.52090565438724	0.605159746795116	46	5	2.62616943442453e-06	0.000191029103513592
X2587854	Approximate.altitude	1600	-3.52090565438724	0.605159746795116	46	5	2.62616943442453e-06	0.000191029103513592
X1075	Approximate.altitude	1000	-9.41672495273986	1.6192793936984	46	7	2.64623649064422e-06	0.000191029103513592
X215813	Approximate.altitude	 500	-8.45832629247387	1.45191022186214	46	7	2.57237981049464e-06	0.000191029103513592
X215813	Approximate.altitude	1600	-8.45832629247387	1.45191022186214	46	7	2.57237981049464e-06	0.000191029103513592
X74033	Approximate.altitude	 600	-4.62293927935497	0.794919404989253	46	7	2.64457766427701e-06	0.000191029103513592
X1075	Approximate.altitude	 500	-9.75005828607319	1.68687203665667	46	7	2.91762069083605e-06	0.000204188904531183
X1075	Approximate.altitude	1600	-9.75005828607319	1.68687203665667	46	7	2.91762069083606e-06	0.000204188904531183
X35806	Approximate.altitude	 500	-8.07726969226777	1.39628082259451	46	8	2.87859931969379e-06	0.000204188904531183
X35806	Approximate.altitude	1600	-8.07726969226777	1.39628082259451	46	8	2.87859931969379e-06	0.000204188904531183
X1537215	Approximate.altitude	1300	-9.23078381183666	1.60290556826445	46	7	3.0931534428561e-06	0.000214833566394732
X28099	Approximate.altitude	 500	-6.13028659685595	1.07102448370152	46	9	3.4070488559712e-06	0.000233103163518985
X28099	Approximate.altitude	1600	-6.13028659685595	1.07102448370152	46	9	3.40704885597118e-06	0.000233103163518985
X1564506	Approximate.altitude	 500	-7.58446024295068	1.33194712033091	46	6	3.69616661512636e-06	0.000249165114172637
X1564506	Approximate.altitude	1600	-7.58446024295068	1.33194712033091	46	6	3.69616661512638e-06	0.000249165114172637
X1850250	Approximate.altitude	 700	-3.43579391167793	0.604387313832739	46	5	3.79456025330537e-06	0.000253930864250392
X1564506	Approximate.altitude	1000	-7.25112690961735	1.27857625153504	46	6	3.93882529803423e-06	0.000261675002408535
X1564506	Approximate.altitude	 600	-5.86016672488436	1.03800463848469	46	6	4.22815144178315e-06	0.00027887548502351
X2182384	Approximate.altitude	 550	4.50250034052918	0.798889058568443	46	5	4.3425527334719e-06	0.000284375167574788
X1968541	Spec.subspecies	beringei	-4.16992500144231	0.742156093147915	46	8	4.55523576388574e-06	0.000296187244562443
X2579248	Approximate.altitude	1600	-8.21015951778423	1.47216618887148	46	8	5.11290724253037e-06	0.000327798137059569
X540747	Approximate.altitude	1300	-6.60306046402515	1.18359617526939	46	8	5.0862643898147e-06	0.000327798137059569
X2579248	Approximate.altitude	1300	-7.8768261844509	1.41317676856141	46	8	5.15669563760336e-06	0.000328309622260747
X1125847	Approximate.altitude	1300	-8.90818520080022	1.60155441783262	46	12	5.32544238745835e-06	0.000334408601426152
X1850250	Approximate.altitude	 600	-3.55087843409918	0.638304145268378	46	5	5.31401041661612e-06	0.000334408601426152
X1075	Approximate.altitude	 600	-7.28208828549627	1.31460248823146	46	7	5.67293736610279e-06	0.000335761319340851
X1537215	Approximate.altitude	1000	-8.89745047850333	1.60290556826445	46	7	5.49599954806525e-06	0.000335761319340851
X2715211	Approximate.altitude	 800	-9.05126166804488	1.63260308496579	46	5	5.59983484522963e-06	0.000335761319340851
X2715211	Approximate.altitude	2100	-9.05126166804487	1.63260308496579	46	5	5.59983484522963e-06	0.000335761319340851
X1335048	Spec.subspecies	beringei	-4.22246602447109	0.760673465311249	46	6	5.49400516607583e-06	0.000335761319340851
X1850250	Approximate.altitude	 500	-4.54310400966401	0.819059315020622	46	5	5.55863873328489e-06	0.000335761319340851
X1850250	Approximate.altitude	 800	-5.04310400966402	0.910447005220625	46	5	5.6765929862382e-06	0.000335761319340851
X1850250	Approximate.altitude	2100	-5.04310400966401	0.910447005220625	46	5	5.6765929862382e-06	0.000335761319340851
X1061	Approximate.altitude	 600	-3.69252114972176	0.665332426410854	46	5	5.5102827534246e-06	0.000335761319340851
X2587858	Spec.subspecies	beringei	-5.52356195605701	0.997629065278033	46	6	5.71544090646856e-06	0.000335892065580152
X1537215	Approximate.altitude	 500	-9.23078381183666	1.66981472810009	46	7	5.85419761504301e-06	0.000339691669207053
X1537215	Approximate.altitude	1600	-9.23078381183666	1.66981472810009	46	7	5.85419761504301e-06	0.000339691669207053
X145262	Approximate.altitude	 800	-3.4136114516403	0.618497603424441	46	5	5.99915315243208e-06	0.00034375147563436
X145262	Approximate.altitude	2100	-3.41361145164029	0.61849760342444	46	5	5.9991531524321e-06	0.00034375147563436
X881	Spec.subspecies	graueri	1.93720971493307	0.352077328192519	46	5	6.28798016896929e-06	0.000358063367634226
X74033	Approximate.altitude	 800	-6.22936859366887	1.13383564407204	46	7	6.43181069420807e-06	0.000361759757328218
X74033	Approximate.altitude	2100	-6.22936859366886	1.13383564407204	46	7	6.43181069420807e-06	0.000361759757328218
X187880	Approximate.altitude	 550	4.85798099512757	0.889089052175742	46	5	6.9908457296302e-06	0.000390805327129571
X35806	Approximate.altitude	 700	-5.61803419845029	1.03032149228755	46	8	7.21329918498466e-06	0.00039599716723317
X2293862	Approximate.altitude	 800	-8.72969856999286	1.60086198722005	46	6	7.20483200233889e-06	0.00039599716723317
X2293862	Approximate.altitude	2100	-8.72969856999285	1.60086198722005	46	6	7.20483200233888e-06	0.00039599716723317
X35806	Approximate.altitude	 600	-5.92179534197004	1.08814077402731	46	8	7.42801182264286e-06	0.000403354817987449
X1599	Approximate.altitude	1800	-3.78167900340251	0.694935713243561	46	6	7.43531459859063e-06	0.000403354817987449
X1061	Approximate.altitude	 700	-3.42585448305509	0.62997942436235	46	5	7.51254755147998e-06	0.000405147270305697
X1850250	Approximate.altitude	1800	-4.44678147069282	0.819059315020622	46	5	7.7004938411645e-06	0.00041285454699296
X1407499	Approximate.altitude	 550	4.85798099512757	0.896600721249272	46	5	7.93711352194937e-06	0.000423066609123441
X1183412	Approximate.altitude	 650	-3.58496250072116	0.661972940363837	46	7	7.99564306636651e-06	0.000423722864927446
X2799495	Approximate.altitude	1000	-5.78720744029653	1.07292584861167	46	9	8.49218650345524e-06	0.000447450378526883
X1335048	Approximate.altitude	 400	-4.72246602447109	0.87835005992571	46	6	8.91071662471365e-06	0.0004615449153411
X1335048	Approximate.altitude	 650	-4.72246602447109	0.87835005992571	46	6	8.91071662471358e-06	0.0004615449153411
X1652495	Approximate.altitude	 700	-5.42008715791807	1.00801366292877	46	7	8.89889321713301e-06	0.0004615449153411
X60137	Spec.subspecies	beringei	-4.39231742277876	0.817373875078227	46	7	8.98084801615257e-06	0.000462564127034195
X1800	Approximate.altitude	 800	-7.491697832262	1.39524291066401	46	10	9.08706972021208e-06	0.000462834751082802
X1800	Approximate.altitude	2100	-7.491697832262	1.39524291066401	46	10	9.08706972021208e-06	0.000462834751082802
X1125847	Approximate.altitude	1000	-8.57485186746689	1.60155441783262	46	12	9.48330144590775e-06	0.000477708283824628
X540747	Approximate.altitude	1600	-6.60306046402515	1.23300234568883	46	8	9.45205089742893e-06	0.000477708283824628
X1850250	Spec.subspecies	beringei	-3.68449817427207	0.688597678894912	46	5	9.57200242814538e-06	0.000479541629842824
X2579248	Approximate.altitude	1000	-7.54349285111756	1.41317676856141	46	8	9.91710628421414e-06	0.000491459623857704
X1125847	Approximate.altitude	1600	-8.90818520080022	1.66840717737744	46	12	9.8795448066465e-06	0.000491459623857704
X1537215	Approximate.altitude	 600	-6.9351397040409	1.30130949398902	46	7	1.01571293470322e-05	0.000500648182008555
X1609966	Approximate.altitude	1000	-5.29699409338081	0.997324852354828	46	5	1.06821955375078e-05	0.000520927493020593
X1609966	Approximate.altitude	1300	-5.29699409338081	0.997324852354828	46	5	1.06821955375078e-05	0.000520927493020593
X1591409	Approximate.altitude	1300	-9.74725579972944	1.84384710337397	46	8	1.14449069858649e-05	0.000552749508955111
X1896961	Approximate.altitude	1000	-6.78617874529025	1.28425141812424	46	10	1.15156147698982e-05	0.000552749508955111
X1896961	Approximate.altitude	1300	-6.78617874529026	1.28425141812424	46	10	1.15156147698982e-05	0.000552749508955111
X1183412	Approximate.altitude	1300	-3.45292456052825	0.654576362509941	46	7	1.1810355464278e-05	0.000561012978520823
X971	Approximate.altitude	 550	5.75488750216347	1.09067878921823	46	7	1.17653306236378e-05	0.000561012978520823
X1389011	Approximate.altitude	 550	-5.35755200461808	1.01635352086354	46	5	1.19325404462871e-05	0.000561012978520823
X1389011	Approximate.altitude	 650	-5.35755200461808	1.01635352086354	46	5	1.19325404462871e-05	0.000561012978520823
X215813	Approximate.altitude	 600	-5.95915528709644	1.13149352699664	46	7	1.20899887315445e-05	0.000565515391279592
X2792603	Approximate.altitude	1300	-6.25707279421855	1.19352542998127	46	11	1.29276587865991e-05	0.00059826749121253
X215813	Approximate.altitude	 800	-8.45832629247388	1.61390913832695	46	7	1.29859544885791e-05	0.00059826749121253
X215813	Approximate.altitude	2100	-8.45832629247387	1.61390913832695	46	7	1.29859544885791e-05	0.00059826749121253
X2587854	Approximate.altitude	 800	-3.52090565438725	0.672681293095133	46	5	1.32320570819716e-05	0.000603539797649332
X2587854	Approximate.altitude	2100	-3.52090565438725	0.672681293095132	46	5	1.32320570819716e-05	0.000603539797649332
X35806	Approximate.altitude	1800	-7.28478844190719	1.39628082259451	46	8	1.38665243331436e-05	0.000629347995476536
X35806	Approximate.altitude	 800	-8.07726969226777	1.55207281092476	46	8	1.43805130210458e-05	0.00064312460183877
X35806	Approximate.altitude	2100	-8.07726969226777	1.55207281092476	46	8	1.43805130210458e-05	0.00064312460183877
X1061	Spec.subspecies	beringei	-3.73696559416621	0.717755583942517	46	5	1.42897851701005e-05	0.00064312460183877
X1075	Approximate.altitude	 800	-9.7500582860732	1.87508714668097	46	7	1.45571319382504e-05	0.000644733263815842
X1075	Approximate.altitude	2100	-9.7500582860732	1.87508714668097	46	7	1.45571319382504e-05	0.000644733263815842
X28099	Approximate.altitude	 600	-4.3244211675673	0.834664053131966	46	9	1.533608213931e-05	0.00066933643659456
X1915078	Approximate.altitude	1300	-8.67886447069696	1.67520212508897	46	14	1.5346551284664e-05	0.00066933643659456
X2799495	Approximate.altitude	 500	-5.78720744029653	1.11771237160958	46	9	1.54776750172389e-05	0.00066933643659456
X2799495	Approximate.altitude	1600	-5.78720744029653	1.11771237160958	46	9	1.54776750172389e-05	0.00066933643659456
X2799495	Approximate.altitude	1800	-5.78720744029653	1.11771237160958	46	9	1.54776750172389e-05	0.00066933643659456
X1800	Approximate.altitude	1800	-6.491697832262	1.25519299436755	46	10	1.57314994099461e-05	0.000677119185870357
X2579248	Approximate.altitude	 600	-5.92998363052779	1.14727927959278	46	8	1.5869225498367e-05	0.000679855417612282
X912	Approximate.altitude	1300	-7.48959731826928	1.4504977188907	46	9	1.61033170223261e-05	0.00068667539749156
X28099	Approximate.altitude	2100	-6.13028659685595	1.19052554048477	46	9	1.67534392183567e-05	0.000708227498518899
X2587854	Approximate.altitude	 600	-2.4283241666616	0.471609281336553	46	5	1.67632381303012e-05	0.000708227498518899
X2588299	Approximate.altitude	1300	-7.43932296422976	1.44793128861444	46	7	1.72894081902046e-05	0.000727106854531172
X1564506	Approximate.altitude	 800	-7.58446024295069	1.48056098572908	46	6	1.80357510775753e-05	0.00075134971893005
X1564506	Approximate.altitude	2100	-7.58446024295068	1.48056098572907	46	6	1.80357510775753e-05	0.00075134971893005
X179636	Approximate.altitude	 600	-5.7279849525642	1.11848899237763	46	11	1.81117242455869e-05	0.00075134971893005
X2609252	Approximate.altitude	 550	5.84130225398094	1.1415968375813	46	9	1.83345639564852e-05	0.000757167938527281
X1591409	Approximate.altitude	1000	-9.41392246639611	1.84384710337397	46	8	1.89140758823226e-05	0.000777597523269656
X1609966	Approximate.altitude	 500	-5.29699409338081	1.03895560670208	46	5	1.92966522969499e-05	0.000786274258926386
X1609966	Approximate.altitude	1600	-5.29699409338081	1.03895560670208	46	5	1.92966522969499e-05	0.000786274258926386
X1652495	Spec.subspecies	beringei	-5.84130225398094	1.14846200888195	46	7	1.9961633003924e-05	0.000809771023805202
X1591409	Approximate.altitude	 500	-9.74725579972944	1.92081374632207	46	8	2.06187041502042e-05	0.000819630121371385
X1591409	Approximate.altitude	1600	-9.74725579972944	1.92081374632207	46	8	2.06187041502042e-05	0.000819630121371385
X1800	Approximate.altitude	 600	-4.96401284812976	0.978189096593649	46	10	2.06100189315028e-05	0.000819630121371385
X1896961	Approximate.altitude	1600	-6.78617874529025	1.33785918211589	46	10	2.0741076369782e-05	0.000819630121371385
X1896961	Approximate.altitude	1800	-6.78617874529025	1.33785918211589	46	10	2.0741076369782e-05	0.000819630121371385
X881	Approximate.altitude	 700	-2.435920690746	0.47980052184712	46	5	2.04816211272163e-05	0.000819630121371385
X2293862	Approximate.altitude	 700	-5.38737293214381	1.06270949404508	46	6	2.09117041927792e-05	0.000820922346391649
X2716717	Approximate.altitude	3300	-3.98638558003667	0.786461415908548	46	13	2.0952860935389e-05	0.000820922346391649
X1183412	Approximate.altitude	 500	-3.45292456052825	0.681899964929784	46	7	2.12508412641092e-05	0.000825541155548107
X1183412	Approximate.altitude	1600	-3.45292456052825	0.681899964929784	46	7	2.12508412641092e-05	0.000825541155548107
X1125847	Approximate.altitude	 500	-8.40818520080022	1.66840717737744	46	12	2.27191353746311e-05	0.000878856679808516
X2792603	Approximate.altitude	1600	-6.25707279421855	1.24334607153596	46	11	2.3178538268473e-05	0.000892860667417479
X1591409	Approximate.altitude	 600	-7.52283373507585	1.49691646756376	46	8	2.36269697592673e-05	0.000906326605660933
